jan-14th,0.38053754942907425,0.060917731408626184,206,2.2793845195716487
feb-7th,0.0,0.0,0,0.0055630869258422155
jan-1st,0.00022061147946758812,0.044991387605609064,1,0.026361436167394104
jan-7th,0.5754867162734678,0.0,370,4.083645175079618
feb-7th-health,0.0,0,3.3382637705795717
jan-1st-health,0.0,0,6.798328745227572
jan-7th-health,0.8683473389355743,4,367.4054267853801
jan-14th-health,0.9532710280373832,5,228.8289454155545
